Beverage_ID,Beverage_Name,Category,Size,Hot_Cold,Ingredients,Milk_Type,Espresso_Shots,Syrup,Toppings,Sweetness_Level,Caffeine_mg,Calories,Sugar_g,Protein_g,Fat_g,Price_USD,Price_INR,Customer_Rating,Number_of_Orders,Popularity,Seasonal,Vegan,Vegetarian,Contains_Dairy,Contains_Nuts,Gluten_Free,Recommended_With,Best_Time,Flavor_Profile,Temperature,Country_Availability
SB02463,Vanilla Cold Brew,Cold Brew,Tall,Cold,"A handcrafted Vanilla Cold Brew prepared with premium Starbucks-style coffee or tea, skim milk, toffee nut syrup and carefully balanced flavors.",Almond,2,Classic,None,Low,201,501,55,4.9,13.3,8.12,690.2,4.4,21383,Medium,Yes,Yes,Yes,Yes,No,No,Cheesecake,Morning,Nutty,Cold,UK
SB02464,White Mocha Refresher,Refresher,Grande,Cold,"A handcrafted White Mocha Refresher prepared with premium Starbucks-style coffee or tea, oat milk, none syrup and carefully balanced flavors.",Whole,4,Classic,Caramel Drizzle,Medium,268,172,8,6.2,21.9,6.58,559.3,3.5,7027,Low,No,Yes,Yes,Yes,No,No,Croissant,Evening,Fruity,Cold,Japan
SB02465,Mocha Cold Brew,Cold Brew,Tall,Cold,"A handcrafted Mocha Cold Brew prepared with premium Starbucks-style coffee or tea, skim milk, classic syrup and carefully balanced flavors.",Whole,4,Caramel,Caramel Drizzle,Low,250,507,16,10.4,5.1,5.63,478.55,3.8,36441,High,Yes,Yes,Yes,No,No,Yes,Blueberry Muffin,Afternoon,Nutty,Cold,India
SB02466,Chai Cold Brew,Cold Brew,Grande,Cold,"A handcrafted Chai Cold Brew prepared with premium Starbucks-style coffee or tea, coconut milk, classic syrup and carefully balanced flavors.",Skim,2,Caramel,None,Medium,55,573,63,12.1,6.7,2.71,230.35,4.8,19235,Medium,Yes,No,Yes,Yes,Yes,Yes,Sandwich,Afternoon,Chocolatey,Cold,Canada
SB02467,Mocha Macchiato,Macchiato,Tall,Cold,"A handcrafted Mocha Macchiato prepared with premium Starbucks-style coffee or tea, whole milk, toffee nut syrup and carefully balanced flavors.",Whole,1,Hazelnut,Whipped Cream,Medium,278,386,18,11.5,14.4,4.67,396.95,4.3,37268,High,No,Yes,Yes,Yes,No,No,Blueberry Muffin,Morning,Chocolatey,Cold,India
SB02468,Mocha Espresso,Espresso,Tall,Cold,"A handcrafted Mocha Espresso prepared with premium Starbucks-style coffee or tea, skim milk, classic syrup and carefully balanced flavors.",Oat,4,None,Whipped Cream,Medium,127,391,44,12.2,28.5,4.64,394.4,4.3,28878,High,No,Yes,Yes,No,Yes,Yes,Croissant,Afternoon,Chocolatey,Cold,Canada
SB02469,White Mocha Tea,Tea,Venti,Hot,"A handcrafted White Mocha Tea prepared with premium Starbucks-style coffee or tea, almond milk, none syrup and carefully balanced flavors.",Whole,2,None,Caramel Drizzle,Medium,11,152,65,16.9,20.4,3.66,311.1,3.6,25907,High,Yes,Yes,Yes,Yes,No,No,Sandwich,Afternoon,Creamy,Hot,Japan
SB02470,Chai Mocha,Mocha,Grande,Hot,"A handcrafted Chai Mocha prepared with premium Starbucks-style coffee or tea, whole milk, toffee nut syrup and carefully balanced flavors.",Almond,0,Caramel,Caramel Drizzle,High,6,636,27,2.0,3.8,2.87,243.95,3.8,25443,High,No,Yes,Yes,No,No,Yes,Sandwich,Afternoon,Bold,Hot,Japan
SB02471,Vanilla Mocha,Mocha,Grande,Cold,"A handcrafted Vanilla Mocha prepared with premium Starbucks-style coffee or tea, soy milk, classic syrup and carefully balanced flavors.",Almond,1,Caramel,Caramel Drizzle,Low,224,299,5,2.9,27.8,7.06,600.1,4.2,2729,Low,Yes,No,Yes,No,Yes,No,Cookie,Morning,Fruity,Cold,Global
SB02472,Chai Americano,Americano,Venti,Cold,"A handcrafted Chai Americano prepared with premium Starbucks-style coffee or tea, coconut milk, vanilla syrup and carefully balanced flavors.",Soy,2,Classic,Whipped Cream,Low,77,366,48,4.4,11.8,3.21,272.85,4.4,43494,Very High,No,No,Yes,Yes,No,No,Blueberry Muffin,Evening,Chocolatey,Cold,Global
SB02473,Hazelnut Mocha,Mocha,Tall,Hot,"A handcrafted Hazelnut Mocha prepared with premium Starbucks-style coffee or tea, almond milk, none syrup and carefully balanced flavors.",Soy,0,Classic,Caramel Drizzle,High,193,147,2,1.8,29.7,4.39,373.15,4.5,546,Low,No,Yes,Yes,No,No,No,Croissant,Evening,Bold,Hot,Global
SB02474,Strawberry Refresher,Refresher,Tall,Cold,"A handcrafted Strawberry Refresher prepared with premium Starbucks-style coffee or tea, oat milk, none syrup and carefully balanced flavors.",Coconut,0,Caramel,Chocolate Shavings,Medium,291,542,27,8.0,23.1,6.33,538.05,4.8,12875,Medium,No,Yes,Yes,Yes,No,No,Blueberry Muffin,Afternoon,Bold,Cold,India
SB02475,Strawberry Cappuccino,Cappuccino,Venti,Hot,"A handcrafted Strawberry Cappuccino prepared with premium Starbucks-style coffee or tea, soy milk, caramel syrup and carefully balanced flavors.",Soy,2,Hazelnut,Chocolate Shavings,Low,54,330,35,6.0,12.2,8.12,690.2,3.6,49219,Very High,No,No,Yes,Yes,Yes,No,Sandwich,Morning,Creamy,Hot,UK
SB02476,Vanilla Tea,Tea,Tall,Hot,"A handcrafted Vanilla Tea prepared with premium Starbucks-style coffee or tea, skim milk, caramel syrup and carefully balanced flavors.",Soy,0,Vanilla,Chocolate Shavings,High,77,226,20,14.3,10.3,4.64,394.4,4.0,24758,Medium,No,Yes,Yes,No,Yes,No,Cookie,Afternoon,Chocolatey,Hot,Global
SB02477,Mango Mocha,Mocha,Tall,Cold,"A handcrafted Mango Mocha prepared with premium Starbucks-style coffee or tea, skim milk, vanilla syrup and carefully balanced flavors.",Coconut,0,Vanilla,None,Low,89,355,44,2.9,26.7,6.41,544.85,4.2,4084,Low,Yes,No,Yes,Yes,No,No,Cheesecake,Evening,Creamy,Cold,India
SB02478,Strawberry Frappuccino,Frappuccino,Grande,Cold,"A handcrafted Strawberry Frappuccino prepared with premium Starbucks-style coffee or tea, skim milk, caramel syrup and carefully balanced flavors.",Coconut,4,Vanilla,Whipped Cream,Medium,105,323,35,7.2,25.1,2.59,220.15,3.6,41295,Very High,No,No,Yes,Yes,Yes,No,Blueberry Muffin,Morning,Bold,Cold,UK
SB02479,Mango Frappuccino,Frappuccino,Tall,Cold,"A handcrafted Mango Frappuccino prepared with premium Starbucks-style coffee or tea, skim milk, hazelnut syrup and carefully balanced flavors.",Soy,4,Vanilla,Chocolate Shavings,High,93,466,24,12.2,9.5,4.85,412.25,4.1,5371,Low,Yes,Yes,Yes,Yes,No,No,Blueberry Muffin,Afternoon,Bold,Cold,UK
SB02480,Caramel Cold Brew,Cold Brew,Tall,Cold,"A handcrafted Caramel Cold Brew prepared with premium Starbucks-style coffee or tea, almond milk, caramel syrup and carefully balanced flavors.",Whole,1,Toffee Nut,Caramel Drizzle,High,176,76,31,7.6,8.2,5.87,498.95,4.9,14891,Medium,No,No,Yes,No,Yes,Yes,Blueberry Muffin,Afternoon,Fruity,Cold,Japan
SB02481,Chai Mocha,Mocha,Grande,Cold,"A handcrafted Chai Mocha prepared with premium Starbucks-style coffee or tea, oat milk, hazelnut syrup and carefully balanced flavors.",Almond,0,Vanilla,Caramel Drizzle,High,2,105,35,15.4,28.4,4.86,413.1,3.5,19501,Medium,No,Yes,Yes,No,Yes,No,Sandwich,Afternoon,Fruity,Cold,USA
SB02482,Mocha Mocha,Mocha,Tall,Cold,"A handcrafted Mocha Mocha prepared with premium Starbucks-style coffee or tea, whole milk, caramel syrup and carefully balanced flavors.",Almond,3,Toffee Nut,Caramel Drizzle,Medium,246,646,33,8.7,29.2,6.04,513.4,3.9,11866,Medium,Yes,Yes,Yes,Yes,No,No,Cookie,Morning,Bold,Cold,India
SB02483,Mango Cappuccino,Cappuccino,Venti,Hot,"A handcrafted Mango Cappuccino prepared with premium Starbucks-style coffee or tea, skim milk, classic syrup and carefully balanced flavors.",Skim,1,Hazelnut,None,High,33,29,31,1.9,15.7,3.3,280.5,4.4,27741,High,No,No,Yes,No,Yes,No,Cheesecake,Afternoon,Bold,Hot,UK
SB02484,Caramel Frappuccino,Frappuccino,Grande,Cold,"A handcrafted Caramel Frappuccino prepared with premium Starbucks-style coffee or tea, coconut milk, none syrup and carefully balanced flavors.",Almond,4,Classic,Whipped Cream,Low,134,81,50,17.8,8.6,6.12,520.2,4.9,45821,Very High,No,Yes,Yes,Yes,Yes,Yes,Croissant,Afternoon,Nutty,Cold,USA
SB02485,Vanilla Frappuccino,Frappuccino,Grande,Cold,"A handcrafted Vanilla Frappuccino prepared with premium Starbucks-style coffee or tea, almond milk, vanilla syrup and carefully balanced flavors.",Soy,0,Caramel,Whipped Cream,High,88,532,46,13.4,13.8,7.6,646.0,3.8,19134,Medium,No,No,Yes,Yes,Yes,No,Croissant,Afternoon,Sweet,Cold,Canada
SB02486,Classic Mocha,Mocha,Grande,Hot,"A handcrafted Classic Mocha prepared with premium Starbucks-style coffee or tea, oat milk, none syrup and carefully balanced flavors.",Whole,1,Caramel,Caramel Drizzle,Medium,19,305,1,18.6,0.3,3.23,274.55,4.5,44679,Very High,Yes,Yes,Yes,Yes,Yes,No,Croissant,Morning,Chocolatey,Hot,Japan
SB02487,Matcha Latte,Latte,Tall,Hot,"A handcrafted Matcha Latte prepared with premium Starbucks-style coffee or tea, oat milk, caramel syrup and carefully balanced flavors.",Oat,3,Hazelnut,None,Medium,268,352,15,1.2,7.5,5.59,475.15,4.2,38535,High,No,Yes,Yes,No,Yes,No,Blueberry Muffin,Morning,Nutty,Hot,USA
SB02488,Chai Macchiato,Macchiato,Tall,Cold,"A handcrafted Chai Macchiato prepared with premium Starbucks-style coffee or tea, almond milk, caramel syrup and carefully balanced flavors.",Coconut,0,Toffee Nut,Whipped Cream,Medium,85,93,70,13.4,1.6,4.45,378.25,4.9,11735,Medium,No,No,Yes,Yes,No,No,Blueberry Muffin,Afternoon,Nutty,Cold,UK
SB02489,Chai Flat White,Flat White,Venti,Hot,"A handcrafted Chai Flat White prepared with premium Starbucks-style coffee or tea, soy milk, vanilla syrup and carefully balanced flavors.",Whole,0,Toffee Nut,Chocolate Shavings,Low,115,173,62,14.3,6.3,6.97,592.45,4.0,13019,Medium,No,No,Yes,No,Yes,No,Cheesecake,Afternoon,Bold,Hot,India
SB02490,Mocha Espresso,Espresso,Tall,Hot,"A handcrafted Mocha Espresso prepared with premium Starbucks-style coffee or tea, soy milk, classic syrup and carefully balanced flavors.",Skim,2,Hazelnut,Chocolate Shavings,High,37,454,51,9.7,19.4,4.86,413.1,4.2,4452,Low,Yes,Yes,Yes,Yes,Yes,Yes,Cheesecake,Morning,Fruity,Hot,India
SB02491,Strawberry Refresher,Refresher,Grande,Cold,"A handcrafted Strawberry Refresher prepared with premium Starbucks-style coffee or tea, skim milk, caramel syrup and carefully balanced flavors.",Whole,1,Hazelnut,Chocolate Shavings,Medium,63,414,23,10.2,14.2,6.28,533.8,4.5,28224,High,No,Yes,Yes,Yes,No,Yes,Blueberry Muffin,Afternoon,Fruity,Cold,India
SB02492,Vanilla Macchiato,Macchiato,Grande,Hot,"A handcrafted Vanilla Macchiato prepared with premium Starbucks-style coffee or tea, soy milk, toffee nut syrup and carefully balanced flavors.",Skim,3,Toffee Nut,Chocolate Shavings,Low,291,335,66,9.3,18.9,4.01,340.85,3.9,2603,Low,No,No,Yes,No,No,No,Cheesecake,Afternoon,Nutty,Hot,Global
SB02493,Strawberry Cappuccino,Cappuccino,Venti,Cold,"A handcrafted Strawberry Cappuccino prepared with premium Starbucks-style coffee or tea, skim milk, toffee nut syrup and carefully balanced flavors.",Whole,2,Vanilla,None,Medium,47,322,40,16.5,14.9,3.1,263.5,4.2,13559,Medium,Yes,No,Yes,No,Yes,Yes,Cookie,Afternoon,Nutty,Cold,Canada
SB02494,Hazelnut Cappuccino,Cappuccino,Tall,Hot,"A handcrafted Hazelnut Cappuccino prepared with premium Starbucks-style coffee or tea, almond milk, classic syrup and carefully balanced flavors.",Soy,0,Toffee Nut,Whipped Cream,High,153,205,33,18.8,0.4,2.6,221.0,4.1,4874,Low,Yes,Yes,Yes,Yes,No,No,Cheesecake,Morning,Nutty,Hot,UK
SB02495,Classic Espresso,Espresso,Grande,Cold,"A handcrafted Classic Espresso prepared with premium Starbucks-style coffee or tea, soy milk, classic syrup and carefully balanced flavors.",Almond,1,Vanilla,Chocolate Shavings,Low,7,117,18,3.7,18.1,3.49,296.65,3.7,42909,Very High,No,No,Yes,Yes,No,Yes,Croissant,Evening,Creamy,Cold,India
SB02496,Mocha Espresso,Espresso,Tall,Hot,"A handcrafted Mocha Espresso prepared with premium Starbucks-style coffee or tea, coconut milk, classic syrup and carefully balanced flavors.",Almond,4,None,Chocolate Shavings,High,138,95,25,16.5,28.1,3.93,334.05,3.7,35579,High,Yes,Yes,Yes,Yes,No,Yes,Croissant,Evening,Bold,Hot,UK
SB02497,Hazelnut Frappuccino,Frappuccino,Venti,Cold,"A handcrafted Hazelnut Frappuccino prepared with premium Starbucks-style coffee or tea, coconut milk, hazelnut syrup and carefully balanced flavors.",Whole,0,Classic,None,Medium,62,135,36,4.7,3.2,4.6,391.0,4.0,30898,High,No,Yes,Yes,No,Yes,Yes,Blueberry Muffin,Evening,Chocolatey,Cold,Canada
SB02498,White Mocha Mocha,Mocha,Venti,Cold,"A handcrafted White Mocha Mocha prepared with premium Starbucks-style coffee or tea, whole milk, none syrup and carefully balanced flavors.",Soy,1,Toffee Nut,Whipped Cream,High,242,169,15,13.3,24.5,2.74,232.9,3.9,29757,High,No,Yes,Yes,Yes,Yes,No,Croissant,Afternoon,Chocolatey,Cold,UK
SB02499,White Mocha Latte,Latte,Venti,Cold,"A handcrafted White Mocha Latte prepared with premium Starbucks-style coffee or tea, whole milk, toffee nut syrup and carefully balanced flavors.",Oat,2,Vanilla,None,Medium,112,443,54,4.7,28.6,8.09,687.65,4.9,29812,High,No,No,Yes,Yes,Yes,No,Cheesecake,Morning,Chocolatey,Cold,India
SB02500,Strawberry Cappuccino,Cappuccino,Tall,Hot,"A handcrafted Strawberry Cappuccino prepared with premium Starbucks-style coffee or tea, skim milk, classic syrup and carefully balanced flavors.",Soy,4,None,Caramel Drizzle,Medium,203,437,64,13.0,11.8,5.16,438.6,3.8,9586,Low,Yes,No,Yes,No,No,No,Croissant,Afternoon,Nutty,Hot,Global
SB02501,Java Chip Flat White,Flat White,Grande,Cold,"A handcrafted Java Chip Flat White prepared with premium Starbucks-style coffee or tea, skim milk, vanilla syrup and carefully balanced flavors.",Soy,3,Hazelnut,None,Low,191,571,6,8.1,11.3,3.04,258.4,4.6,41193,Very High,No,No,Yes,Yes,Yes,No,Sandwich,Afternoon,Bold,Cold,Japan
SB02502,Classic Espresso,Espresso,Tall,Cold,"A handcrafted Classic Espresso prepared with premium Starbucks-style coffee or tea, oat milk, toffee nut syrup and carefully balanced flavors.",Skim,2,Toffee Nut,Caramel Drizzle,Medium,117,564,67,19.3,13.5,6.38,542.3,4.1,4329,Low,No,Yes,Yes,Yes,No,Yes,Sandwich,Morning,Creamy,Cold,Global
SB02503,Vanilla Tea,Tea,Grande,Cold,"A handcrafted Vanilla Tea prepared with premium Starbucks-style coffee or tea, oat milk, hazelnut syrup and carefully balanced flavors.",Oat,3,None,Caramel Drizzle,Low,197,509,56,17.9,10.6,6.22,528.7,4.4,46539,Very High,No,No,Yes,Yes,Yes,No,Cookie,Evening,Sweet,Cold,India
SB02504,Hazelnut Espresso,Espresso,Grande,Hot,"A handcrafted Hazelnut Espresso prepared with premium Starbucks-style coffee or tea, skim milk, hazelnut syrup and carefully balanced flavors.",Oat,3,Classic,Chocolate Shavings,Medium,110,450,36,7.5,23.7,4.46,379.1,3.6,20118,Medium,No,No,Yes,Yes,No,No,Blueberry Muffin,Afternoon,Nutty,Hot,Japan
SB02505,Vanilla Espresso,Espresso,Grande,Cold,"A handcrafted Vanilla Espresso prepared with premium Starbucks-style coffee or tea, almond milk, caramel syrup and carefully balanced flavors.",Whole,2,Hazelnut,Whipped Cream,High,232,172,2,15.4,11.2,5.42,460.7,3.8,22823,Medium,No,Yes,Yes,No,Yes,Yes,Blueberry Muffin,Evening,Creamy,Cold,Japan
SB02506,Hazelnut Latte,Latte,Tall,Hot,"A handcrafted Hazelnut Latte prepared with premium Starbucks-style coffee or tea, soy milk, vanilla syrup and carefully balanced flavors.",Coconut,4,None,Chocolate Shavings,High,290,468,22,19.9,22.9,5.95,505.75,5.0,7276,Low,No,No,Yes,Yes,Yes,Yes,Blueberry Muffin,Morning,Chocolatey,Hot,Japan
SB02507,Vanilla Flat White,Flat White,Grande,Hot,"A handcrafted Vanilla Flat White prepared with premium Starbucks-style coffee or tea, skim milk, caramel syrup and carefully balanced flavors.",Almond,0,None,None,High,70,647,49,17.7,28.5,3.73,317.05,5.0,17627,Medium,No,No,Yes,No,No,No,Blueberry Muffin,Morning,Chocolatey,Hot,USA
SB02508,Chai Cappuccino,Cappuccino,Grande,Cold,"A handcrafted Chai Cappuccino prepared with premium Starbucks-style coffee or tea, soy milk, toffee nut syrup and carefully balanced flavors.",Coconut,4,Caramel,Chocolate Shavings,Medium,285,465,55,1.4,21.6,7.86,668.1,4.9,1692,Low,Yes,No,Yes,Yes,Yes,No,Cookie,Afternoon,Creamy,Cold,Global
SB02509,Caramel Americano,Americano,Venti,Cold,"A handcrafted Caramel Americano prepared with premium Starbucks-style coffee or tea, skim milk, caramel syrup and carefully balanced flavors.",Whole,3,Caramel,None,Medium,110,76,50,1.0,10.2,8.0,680.0,4.3,41660,Very High,Yes,Yes,Yes,Yes,No,No,Cheesecake,Afternoon,Fruity,Cold,Canada
SB02510,Java Chip Americano,Americano,Tall,Cold,"A handcrafted Java Chip Americano prepared with premium Starbucks-style coffee or tea, skim milk, hazelnut syrup and carefully balanced flavors.",Oat,0,None,Caramel Drizzle,Medium,132,36,42,18.9,18.7,7.67,651.95,4.1,1998,Low,Yes,No,Yes,Yes,Yes,Yes,Cheesecake,Afternoon,Sweet,Cold,Global
SB02511,Classic Cold Brew,Cold Brew,Venti,Cold,"A handcrafted Classic Cold Brew prepared with premium Starbucks-style coffee or tea, oat milk, hazelnut syrup and carefully balanced flavors.",Coconut,1,Vanilla,Chocolate Shavings,High,285,36,0,18.3,9.0,5.85,497.25,4.1,20402,Medium,Yes,Yes,Yes,Yes,Yes,Yes,Blueberry Muffin,Morning,Chocolatey,Cold,UK
SB02512,Java Chip Latte,Latte,Venti,Hot,"A handcrafted Java Chip Latte prepared with premium Starbucks-style coffee or tea, coconut milk, hazelnut syrup and carefully balanced flavors.",Skim,2,Classic,Whipped Cream,Low,236,150,60,5.3,12.7,2.96,251.6,3.8,6137,Low,Yes,No,Yes,Yes,No,No,Sandwich,Morning,Fruity,Hot,UK
SB02513,Hazelnut Refresher,Refresher,Grande,Cold,"A handcrafted Hazelnut Refresher prepared with premium Starbucks-style coffee or tea, skim milk, vanilla syrup and carefully balanced flavors.",Almond,2,None,Chocolate Shavings,Medium,43,469,30,6.9,26.5,2.89,245.65,4.4,36599,High,No,No,Yes,No,Yes,Yes,Cookie,Morning,Bold,Cold,India
SB02514,Mango Espresso,Espresso,Tall,Hot,"A handcrafted Mango Espresso prepared with premium Starbucks-style coffee or tea, coconut milk, toffee nut syrup and carefully balanced flavors.",Whole,2,Hazelnut,Caramel Drizzle,Medium,112,147,48,6.5,1.9,3.66,311.1,3.6,26534,High,Yes,No,Yes,Yes,No,No,Sandwich,Morning,Sweet,Hot,USA
SB02515,White Mocha Americano,Americano,Grande,Hot,"A handcrafted White Mocha Americano prepared with premium Starbucks-style coffee or tea, almond milk, caramel syrup and carefully balanced flavors.",Skim,3,Toffee Nut,None,Low,273,604,50,6.5,19.6,4.24,360.4,4.4,22390,Medium,No,No,Yes,No,Yes,No,Croissant,Evening,Creamy,Hot,Canada
SB02516,Mocha Latte,Latte,Tall,Cold,"A handcrafted Mocha Latte prepared with premium Starbucks-style coffee or tea, whole milk, toffee nut syrup and carefully balanced flavors.",Soy,0,None,Whipped Cream,High,89,134,62,16.2,28.1,5.6,476.0,5.0,35230,High,No,Yes,Yes,No,No,Yes,Sandwich,Afternoon,Sweet,Cold,Japan
SB02517,Caramel Latte,Latte,Tall,Hot,"A handcrafted Caramel Latte prepared with premium Starbucks-style coffee or tea, almond milk, vanilla syrup and carefully balanced flavors.",Soy,4,Caramel,None,Low,59,487,46,15.1,20.4,7.75,658.75,3.6,47168,Very High,Yes,No,Yes,Yes,Yes,Yes,Cheesecake,Morning,Bold,Hot,USA
SB02518,Caramel Latte,Latte,Venti,Hot,"A handcrafted Caramel Latte prepared with premium Starbucks-style coffee or tea, soy milk, toffee nut syrup and carefully balanced flavors.",Whole,3,Classic,Whipped Cream,Low,165,144,21,10.7,15.5,3.7,314.5,4.4,8775,Low,Yes,No,Yes,No,Yes,Yes,Blueberry Muffin,Afternoon,Sweet,Hot,USA
SB02519,Vanilla Cold Brew,Cold Brew,Venti,Cold,"A handcrafted Vanilla Cold Brew prepared with premium Starbucks-style coffee or tea, coconut milk, toffee nut syrup and carefully balanced flavors.",Soy,4,Vanilla,Caramel Drizzle,Low,120,380,8,14.3,10.2,5.13,436.05,3.9,12819,Medium,No,Yes,Yes,No,Yes,Yes,Croissant,Morning,Sweet,Cold,India
SB02520,Java Chip Cold Brew,Cold Brew,Tall,Cold,"A handcrafted Java Chip Cold Brew prepared with premium Starbucks-style coffee or tea, oat milk, vanilla syrup and carefully balanced flavors.",Coconut,3,Caramel,Caramel Drizzle,High,118,385,57,0.6,24.6,2.82,239.7,4.3,7945,Low,Yes,Yes,Yes,Yes,No,No,Cheesecake,Afternoon,Bold,Cold,UK
SB02521,Mango Cappuccino,Cappuccino,Tall,Cold,"A handcrafted Mango Cappuccino prepared with premium Starbucks-style coffee or tea, whole milk, classic syrup and carefully balanced flavors.",Almond,3,Toffee Nut,Chocolate Shavings,Medium,192,123,35,0.3,26.6,3.3,280.5,4.3,30168,High,No,Yes,Yes,Yes,No,No,Cookie,Morning,Sweet,Cold,Global
SB02522,Classic Espresso,Espresso,Venti,Hot,"A handcrafted Classic Espresso prepared with premium Starbucks-style coffee or tea, almond milk, caramel syrup and carefully balanced flavors.",Almond,3,Caramel,Whipped Cream,Low,20,350,1,17.2,21.1,8.14,691.9,4.3,46876,Very High,No,No,Yes,No,No,No,Blueberry Muffin,Morning,Fruity,Hot,Canada
SB02523,Mocha Cappuccino,Cappuccino,Venti,Hot,"A handcrafted Mocha Cappuccino prepared with premium Starbucks-style coffee or tea, whole milk, vanilla syrup and carefully balanced flavors.",Soy,3,None,Chocolate Shavings,Medium,129,132,24,14.4,16.8,5.12,435.2,4.5,41158,Very High,Yes,Yes,Yes,Yes,No,Yes,Croissant,Morning,Chocolatey,Hot,India
SB02524,Hazelnut Refresher,Refresher,Venti,Cold,"A handcrafted Hazelnut Refresher prepared with premium Starbucks-style coffee or tea, almond milk, hazelnut syrup and carefully balanced flavors.",Coconut,0,Caramel,Chocolate Shavings,High,147,443,44,7.8,15.6,3.08,261.8,4.5,2513,Low,Yes,No,Yes,Yes,No,No,Blueberry Muffin,Morning,Chocolatey,Cold,USA
SB02525,Java Chip Cold Brew,Cold Brew,Grande,Cold,"A handcrafted Java Chip Cold Brew prepared with premium Starbucks-style coffee or tea, oat milk, vanilla syrup and carefully balanced flavors.",Skim,4,Toffee Nut,Whipped Cream,Medium,99,425,70,13.3,3.4,2.73,232.05,3.7,42118,Very High,Yes,No,Yes,No,Yes,Yes,Blueberry Muffin,Evening,Creamy,Cold,India
SB02526,Chai Cappuccino,Cappuccino,Venti,Cold,"A handcrafted Chai Cappuccino prepared with premium Starbucks-style coffee or tea, whole milk, toffee nut syrup and carefully balanced flavors.",Almond,2,Caramel,Chocolate Shavings,High,124,540,18,17.4,6.6,2.58,219.3,5.0,11024,Medium,Yes,No,Yes,No,No,Yes,Blueberry Muffin,Morning,Chocolatey,Cold,India
SB02527,Mango Espresso,Espresso,Tall,Cold,"A handcrafted Mango Espresso prepared with premium Starbucks-style coffee or tea, almond milk, toffee nut syrup and carefully balanced flavors.",Oat,3,Toffee Nut,None,High,255,177,54,6.3,1.2,5.14,436.9,4.6,21195,Medium,Yes,No,Yes,No,Yes,Yes,Croissant,Afternoon,Fruity,Cold,India
SB02528,Classic Refresher,Refresher,Venti,Cold,"A handcrafted Classic Refresher prepared with premium Starbucks-style coffee or tea, oat milk, caramel syrup and carefully balanced flavors.",Almond,4,Caramel,None,Low,16,273,48,12.6,24.4,7.06,600.1,3.7,41580,Very High,Yes,No,Yes,No,Yes,Yes,Cookie,Morning,Sweet,Cold,India
SB02529,White Mocha Cold Brew,Cold Brew,Grande,Cold,"A handcrafted White Mocha Cold Brew prepared with premium Starbucks-style coffee or tea, whole milk, toffee nut syrup and carefully balanced flavors.",Soy,4,Hazelnut,Whipped Cream,Low,216,592,17,4.2,16.2,8.24,700.4,4.5,30671,High,No,No,Yes,No,No,No,Croissant,Afternoon,Sweet,Cold,India
SB02530,Strawberry Espresso,Espresso,Venti,Hot,"A handcrafted Strawberry Espresso prepared with premium Starbucks-style coffee or tea, almond milk, caramel syrup and carefully balanced flavors.",Coconut,0,None,Whipped Cream,High,32,96,41,13.3,16.6,7.56,642.6,4.6,17270,Medium,Yes,No,Yes,Yes,No,No,Cookie,Morning,Sweet,Hot,Global
SB02531,Java Chip Frappuccino,Frappuccino,Venti,Cold,"A handcrafted Java Chip Frappuccino prepared with premium Starbucks-style coffee or tea, oat milk, vanilla syrup and carefully balanced flavors.",Coconut,3,Classic,Chocolate Shavings,Low,281,641,19,19.1,3.6,3.6,306.0,3.5,18265,Medium,No,No,Yes,No,No,Yes,Cookie,Morning,Chocolatey,Cold,Canada
SB02532,Classic Latte,Latte,Venti,Cold,"A handcrafted Classic Latte prepared with premium Starbucks-style coffee or tea, almond milk, toffee nut syrup and carefully balanced flavors.",Skim,1,Hazelnut,Whipped Cream,Low,228,283,44,17.6,9.5,7.08,601.8,4.6,34880,High,No,Yes,Yes,Yes,Yes,Yes,Blueberry Muffin,Afternoon,Sweet,Cold,India
SB02533,Java Chip Mocha,Mocha,Grande,Cold,"A handcrafted Java Chip Mocha prepared with premium Starbucks-style coffee or tea, coconut milk, toffee nut syrup and carefully balanced flavors.",Skim,1,None,None,Medium,247,455,38,17.2,15.4,4.79,407.15,3.9,46112,Very High,Yes,No,Yes,Yes,No,No,Sandwich,Evening,Nutty,Cold,USA
SB02534,Vanilla Macchiato,Macchiato,Tall,Cold,"A handcrafted Vanilla Macchiato prepared with premium Starbucks-style coffee or tea, whole milk, hazelnut syrup and carefully balanced flavors.",Coconut,4,Caramel,Caramel Drizzle,High,272,361,7,4.3,6.1,7.88,669.8,4.4,15479,Medium,Yes,No,Yes,Yes,No,Yes,Cheesecake,Evening,Chocolatey,Cold,UK
SB02535,Java Chip Americano,Americano,Venti,Hot,"A handcrafted Java Chip Americano prepared with premium Starbucks-style coffee or tea, whole milk, hazelnut syrup and carefully balanced flavors.",Skim,2,Classic,None,Low,28,265,33,18.5,27.4,7.7,654.5,4.1,39112,High,No,Yes,Yes,Yes,Yes,Yes,Cookie,Evening,Nutty,Hot,Japan
SB02536,Caramel Flat White,Flat White,Venti,Hot,"A handcrafted Caramel Flat White prepared with premium Starbucks-style coffee or tea, whole milk, hazelnut syrup and carefully balanced flavors.",Soy,4,Toffee Nut,Chocolate Shavings,Medium,92,93,2,6.2,21.7,5.72,486.2,4.4,19022,Medium,No,No,Yes,Yes,No,No,Cheesecake,Afternoon,Sweet,Hot,UK
